cmc_id,symbol,name,asset_class,sector,coin_staking_type,lambda_months,lambda_n_channels,lambda_channels,has_ch1,has_ch2,has_ch3_v,has_ch3_d,has_nvt_gl,nvt_months,pq_source,has_tvl,tvl_months,holder_count,est_getlogs_calls,evm_chain,etherscan_reachable,coverage_status,what_needed
3695,HYN,Hyperion,other,,,0,0,,False,False,False,False,False,0,,False,0,23025.0,1842.0,Ethereum,yes,not_started,ch2_holding(23025h) | ch3_governance | tvl_defillama
525,HYP,HyperStake,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
466,HZ,Horizon,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
5560,ICH,Idea Chain Coin,other,,,9,1,ch2_holding,False,True,False,False,False,0,,False,0,2016.0,161.0,Ethereum,yes,partial,tvl_defillama
1408,ICN,Iconomi,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1791,ICO,ICO,other,,,0,0,,False,False,False,False,False,0,,False,0,17967.0,1437.0,Ethereum,yes,not_started,ch2_holding(17967h) | ch3_governance | tvl_defillama
1276,ICOO,ICO OpenLedger,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2082,ICOS,ICOS,other,,,10,1,ch2_holding,False,True,False,False,False,0,,False,0,737.0,59.0,Ethereum,yes,partial,tvl_defillama
21846,ID,SPACE ID,other,,,0,0,,False,False,False,False,False,0,,False,0,4699.0,376.0,Ethereum,yes,not_started,ch2_holding(4699h) | ch3_governance | tvl_defillama
2459,IDH,indaHash,other,,,0,0,,False,False,False,False,False,0,,False,0,18166.0,1453.0,Ethereum,yes,not_started,ch2_holding(18166h) | ch3_governance | tvl_defillama
1888,IFT,InvestFeed,other,Liquid Staking,,0,0,,False,False,False,False,False,0,,False,0,3313.0,265.0,Ethereum,yes,not_started,ch2_holding(3313h) | ch3_governance | tvl_defillama
2276,IGNIS,Ignis,other,Payments,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2552,IHT,IHT Real Estate Protocol,other,,,0,0,,False,False,False,False,False,0,,False,0,61458.0,4917.0,Ethereum,yes,not_started,ch2_holding(61458h) | ch3_governance | tvl_defillama
10603,IMX,Immutable,other,Chain;NFT Marketplace;NFT;Gaming;Layer-2;Modular Blockchain;Privacy;Zero Knowledge,,0,0,,False,False,False,False,False,0,,False,0,98032.0,7843.0,Ethereum,yes,not_started,ch2_holding(98032h) | ch3_governance | tvl_defillama
3116,INB,Insight Chain,other,DePIN,,0,0,,False,False,False,False,False,0,,False,0,42630.0,3410.0,Ethereum,yes,not_started,ch2_holding(42630h) | ch3_governance | tvl_defillama
1475,INCNT,Incent,other,,,0,0,,False,False,False,False,False,0,,False,0,,,Avalanche,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
970,INDEX,CoinoIndex,other,Indexes,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2209,INK,Ink,other,Identity,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
3787,INNBCL,Innovative Bioresearch Classic,other,,,2,1,ch2_holding,False,True,False,False,False,0,,False,0,779.0,62.0,Ethereum,yes,partial,tvl_defillama
3085,INO,INO COIN,other,Payments,,0,0,,False,False,False,False,False,0,,False,0,3845.0,308.0,Ethereum,yes,not_started,ch2_holding(3845h) | ch3_governance | tvl_defillama
1626,INPAY,InPay,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2558,INSTAR,Insights Network,other,AI/Big Data,,7,1,ch2_holding,False,True,False,False,False,0,,False,0,351.0,28.0,Ethereum,yes,partial,tvl_defillama
33553,INSURANCE,insurance,other,,,0,0,,False,False,False,False,False,0,,False,0,,,BSC,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
2399,INT,INT,other,IoT,,7,1,ch2_holding,False,True,False,False,False,0,,False,0,385.0,31.0,Ethereum,yes,partial,tvl_defillama
37028,INTCX,Intel tokenized stock (xStock),other,Tokenized Asset,,1,1,ch2_holding,False,True,False,False,False,0,,False,0,50.0,4.0,Ethereum,yes,partial,tvl_defillama
29835,IO,io.net,other,AI/Big Data;DePIN,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2405,IOST,IOST,coin,IoT,unknown,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[unknown] | pq_nvtgl
2433,IPC,IPChain,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
28367,IPV,IPVERSE,other,,,5,1,ch2_holding,False,True,False,False,False,0,,False,0,1103.0,88.0,Ethereum,yes,partial,tvl_defillama
1845,IXT,IXT,other,,,0,0,,False,False,False,False,False,0,,False,0,7706.0,616.0,Ethereum,yes,not_started,ch2_holding(7706h) | ch3_governance | tvl_defillama
5677,IZE,IZE,other,,,7,1,ch2_holding,False,True,False,False,False,0,,False,0,701.0,56.0,Ethereum,yes,partial,tvl_defillama
8425,JASMY,JasmyCoin,other,IoT,,0,0,,False,False,False,False,False,0,,False,0,100931.0,8074.0,Ethereum,yes,not_started,ch2_holding(100931h) | ch3_governance | tvl_defillama
3828,JCT,Japan Content Token,other,,,5,1,ch2_holding,False,True,False,False,False,0,,False,0,190.0,15.0,Ethereum,yes,partial,tvl_defillama
645,JINN,Jinn,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
22533,JITOSOL,Jito Staked SOL,other,Liquid Staking,,0,0,,False,False,False,False,False,0,,False,0,,,Base,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
481,JLH,jl777hodl,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1516,JNS,Janus,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2498,JNT,Jibrel Network,other,,,0,0,,False,False,False,False,False,0,,False,0,7832.0,627.0,Ethereum,yes,not_started,ch2_holding(7832h) | ch3_governance | tvl_defillama
4967,JUL,Joule,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1379,JWL,Jewels,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
3791,JWL,Jewel,other,Payments,,14,1,ch2_holding,False,True,False,False,False,0,,False,0,380.0,30.0,Ethereum,yes,partial,tvl_defillama
2934,KAN,BitKan,other,CEX,,0,0,,False,False,False,False,False,0,,False,0,54103.0,4328.0,Ethereum,yes,not_started,ch2_holding(54103h) | ch3_governance | tvl_defillama
24382,KAU,Kinesis Gold,other,Tokenized Asset,,1,1,ch2_holding,False,True,False,False,False,0,,False,0,10.0,1.0,Ethereum,yes,partial,tvl_defillama
2379,KCASH,Kcash,other,,,0,0,,False,False,False,False,False,0,,False,0,14083.0,1127.0,Ethereum,yes,not_started,ch2_holding(14083h) | ch3_governance | tvl_defillama
2087,KCS,KuCoin Token,other,Exchange Token,,0,0,,False,False,False,False,False,0,,False,0,10951.0,876.0,Ethereum,yes,not_started,ch2_holding(10951h) | ch3_governance | tvl_defillama
2398,KEY,SelfKey,other,AI/Big Data;Identity,,0,0,,False,False,False,False,False,0,,False,0,15798.0,1264.0,Ethereum,yes,not_started,ch2_holding(15798h) | ch3_governance | tvl_defillama
6170,KFX,KnoxFS,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
39072,KHYPE,Kinetiq Staked HYPE,other,Liquid Staking;Restaking,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2017,KICK,KickToken [old],other,,,0,0,,False,False,False,False,False,0,,False,0,1251890.0,100151.0,Ethereum,yes,not_started,ch2_holding(1251890h) | ch3_governance | tvl_defillama
6724,KLV,Klever Coin,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
7184,KOGE,48 Club Token,other,,,0,0,,False,False,False,False,False,0,,False,0,,,BSC,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
5185,KOK,KOK,other,,,0,0,,False,False,False,False,False,0,,False,0,184599.0,14768.0,Ethereum,yes,not_started,ch2_holding(184599h) | ch3_governance | tvl_defillama
400,KORE,Kore,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1224,KR,Krypton,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2378,KRM,Karma,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
5034,KSM,Kusama,coin,Liquid Staking,unknown,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[unknown] | pq_nvtgl
15185,KUJI,Kujira,coin,Liquidations,unknown,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[unknown] | pq_nvtgl
2090,LA,LATOKEN,other,Exchange Token;Payments,,0,0,,False,False,False,False,False,0,,False,0,4261.0,341.0,Ethereum,yes,not_started,ch2_holding(4261h) | ch3_governance | tvl_defillama
3657,LAMB,Lambda,other,AI/Big Data;DePIN;Storage,,0,0,,False,False,False,False,False,0,,False,0,16218.0,1297.0,Ethereum,yes,not_started,ch2_holding(16218h) | ch3_governance | tvl_defillama
9720,LAT,PlatON,other,AI/Big Data,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2760,LBA,Cred,other,Payments,,0,0,,False,False,False,False,False,0,,False,0,33367.0,2669.0,Ethereum,yes,not_started,ch2_holding(33367h) | ch3_governance | tvl_defillama
4950,LCX,LCX,other,Exchange Token,,0,0,,False,False,False,False,False,0,,False,0,4169.0,334.0,Ethereum,yes,not_started,ch2_holding(4169h) | ch3_governance | tvl_defillama
3957,LEO,UNUS SED LEO,other,Exchange Token;Payments,,0,0,,False,False,False,False,False,0,,False,0,3803.0,304.0,Ethereum,yes,not_started,ch2_holding(3803h) | ch3_governance | tvl_defillama
2468,LET,LinkEye,other,,,0,0,,False,False,False,False,False,0,,False,0,69948.0,5596.0,Ethereum,yes,not_started,ch2_holding(69948h) | ch3_governance | tvl_defillama
2600,LGO,LGO Token,other,Exchange Token,,0,0,,False,False,False,False,False,0,,False,0,5271.0,422.0,Ethereum,yes,not_started,ch2_holding(5271h) | ch3_governance | tvl_defillama
27657,LINEA,Linea,other,Layer-2;Zero Knowledge,,4,1,ch3_delegation,False,False,False,True,False,0,,False,0,,,Linea,yes,partial,tvl_defillama
1975,LINK,Chainlink,other,Oracle;Services;Interoperability;IoT;Privacy;RWA;Smart Contract Platform;Tokenized Asset,,0,0,,False,False,False,False,False,0,,False,0,895684.0,71655.0,Ethereum,yes,not_started,ch2_holding(895684h) | ch3_governance | tvl_defillama
1309,LIR,LetItRide,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1454,LKK,Lykke,other,Exchange Token;Payments,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
3178,LKY,Linkey,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1380,LMC,LoMoCoin,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
3636,LML,Lisk Machine Learning,other,,,8,1,ch2_holding,False,True,False,False,False,0,,False,0,578.0,46.0,Ethereum,yes,partial,tvl_defillama
2287,LOC,LockTrip,other,,,0,0,,False,False,False,False,False,0,,False,0,34010.0,2721.0,Ethereum,yes,not_started,ch2_holding(34010h) | ch3_governance | tvl_defillama
17081,LOOKS,LooksRare,other,NFT Marketplace;NFT,,0,0,,False,False,False,False,False,0,,False,0,77177.0,6174.0,Ethereum,yes,not_started,ch2_holding(77177h) | ch3_governance | tvl_defillama
2588,LOOM,Loom Network,other,Gaming,,0,0,,False,False,False,False,False,0,,False,0,12473.0,998.0,Ethereum,yes,not_started,ch2_holding(12473h) | ch3_governance | tvl_defillama
3640,LPT,Livepeer,other,Video Infrastructure;AI/Big Data;DePIN,,0,0,,False,False,False,False,False,0,,False,0,2167635.0,173411.0,Ethereum,yes,not_started,ch2_holding(2167635h) | ch3_governance | tvl_defillama
5329,LRG,Largo Coin,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
23782,LSETH,Liquid Staked ETH,other,Liquid Staking,,11,1,ch2_holding,False,True,False,False,False,0,,False,0,881.0,70.0,Ethereum,yes,partial,tvl_defillama
5009,LST,LuckySevenToken,other,,,0,0,,False,False,False,False,False,0,,False,0,2038.0,163.0,Ethereum,yes,not_started,ch2_holding(2038h) | ch3_governance | tvl_defillama
550,LTBC,LTBcoin,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1068,LTD,LimitedCoin,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1658,LUN,Lunyr,other,,,0,0,,False,False,False,False,False,0,,False,0,9277.0,742.0,Ethereum,yes,not_started,ch2_holding(9277h) | ch3_governance | tvl_defillama
5094,LVX,Level01,other,,,0,0,,False,False,False,False,False,0,,False,0,8339.0,667.0,Ethereum,yes,not_started,ch2_holding(8339h) | ch3_governance | tvl_defillama
3070,LXT,Litex,other,,,0,0,,False,False,False,False,False,0,,False,0,121338.0,9707.0,Ethereum,yes,not_started,ch2_holding(121338h) | ch3_governance | tvl_defillama
2554,LYM,Lympo,other,NFT,,0,0,,False,False,False,False,False,0,,False,0,75666.0,6053.0,Ethereum,yes,not_started,ch2_holding(75666h) | ch3_governance | tvl_defillama
5625,LYXe,LUKSO (Old),other,NFT;Metaverse,,0,0,,False,False,False,False,False,0,,False,0,10485.0,839.0,Ethereum,yes,not_started,ch2_holding(10485h) | ch3_governance | tvl_defillama
291,MAID,MaidSafeCoin,other,DePIN;Storage,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1966,MANA,Decentraland,other,NFT;Gaming;Metaverse;Payments,,0,0,,False,False,False,False,False,0,,False,0,281271.0,22502.0,Ethereum,yes,not_started,ch2_holding(281271h) | ch3_governance | tvl_defillama
13631,MANTA,Manta Network,other,Canonical Bridge;Layer-2;Modular Blockchain;Privacy;Zero Knowledge,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1056,MAPC,MapCoin,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
3175,MARO,Maro,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
651,MARYJ,MaryJane,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
8536,MASK,Mask Network,other,NFT;Gaming;Metaverse,,0,0,,False,False,False,False,False,0,,False,0,14467.0,1157.0,Ethereum,yes,not_started,ch2_holding(14467h) | ch3_governance | tvl_defillama
5548,MASS,Massnet,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
5616,MATH,MATH,other,,,0,0,,False,False,False,False,False,0,,False,0,14894.0,1192.0,Ethereum,yes,not_started,ch2_holding(14894h) | ch3_governance | tvl_defillama
4469,MB,MineBee,other,AI/Big Data,,10,1,ch2_holding,False,True,False,False,False,0,,False,0,1091.0,87.0,Ethereum,yes,partial,tvl_defillama
4209,MB8,MB8 Coin,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
7059,MBN,Mobilian Coin,other,,,12,1,ch2_holding,False,True,False,False,False,0,,False,0,1683.0,135.0,Ethereum,yes,partial,tvl_defillama
1815,MBRS,Embers,other,,,9,1,ch2_holding,False,True,False,False,False,0,,False,0,742.0,59.0,Ethereum,yes,partial,tvl_defillama
18895,MBX,MARBLEX,other,Gaming,,0,0,,False,False,False,False,False,0,,False,0,,,BSC,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
1690,MCAP,MCAP,other,,,0,0,,False,False,False,False,False,0,,False,0,20888.0,1671.0,Ethereum,yes,not_started,ch2_holding(20888h) | ch3_governance | tvl_defillama
1776,MCO,MCO,other,Payments,,0,0,,False,False,False,False,False,0,,False,0,344033.0,27523.0,Ethereum,yes,not_started,ch2_holding(344033h) | ch3_governance | tvl_defillama
16946,MCT,Metacraft,other,,,0,0,,False,False,False,False,False,0,,False,0,,,BSC,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
1954,MDA,Moeda Loyalty Points,other,,,0,0,,False,False,False,False,False,0,,False,0,4544.0,364.0,Ethereum,yes,not_started,ch2_holding(4544h) | ch3_governance | tvl_defillama
2274,MDS,MediShares,other,,,0,0,,False,False,False,False,False,0,,False,0,15262.0,1221.0,Ethereum,yes,not_started,ch2_holding(15262h) | ch3_governance | tvl_defillama
32197,ME,Magic Eden,other,NFT Marketplace;NFT,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2303,MED,MediBloc,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2845,MEDX,MediBloc [ERC20],other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
35347,MELANIA,Official Melania Meme,other,Meme,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1590,MER,Mercury,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
29035,METH,Mantle Staked Ether,other,Liquid Staking,,0,0,,False,False,False,False,False,0,,False,0,10718.0,857.0,Ethereum,yes,not_started,ch2_holding(10718h) | ch3_governance | tvl_defillama
4676,MEXC,MEXC Token,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1649,MGC,MergeCoin,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
29839,MGC,Meta Games Coin,other,,,0,0,,False,False,False,False,False,0,,False,0,,,BSC,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
1715,MGO,MobileGo,other,Gaming,,0,0,,False,False,False,False,False,0,,False,0,15022.0,1202.0,Ethereum,yes,not_started,ch2_holding(15022h) | ch3_governance | tvl_defillama
556,MGW,MGW,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
3756,MHC,#MetaHash,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1051,MI,Xiaomicoin,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
989,MMBTCD,MMBTCD,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
686,MMNXT,MMNXT,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1673,MNE,Minereum,other,,,0,0,,False,False,False,False,False,0,,False,0,1199279.0,95942.0,Ethereum,yes,not_started,ch2_holding(1199279h) | ch3_governance | tvl_defillama
27075,MNT,Mantle,other,Canonical Bridge;Foundation;Layer-2,,35,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,True,35,29836.0,2387.0,Ethereum,yes,complete,COMPLETE
32856,MNT,Mr Mint,other,Canonical Bridge;Foundation,,0,0,,False,False,False,False,False,0,,False,0,,,BSC,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
575,MNTA,Moneta,other,Services,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
7878,MOB,MobileCoin,other,Payments;Privacy,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
24600,MOBILE,Helium Mobile,other,DePIN,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2915,MOC,Moss Coin,other,Dual-Token Stablecoin,,9,1,ch2_holding,False,True,False,False,False,0,,False,0,26.0,2.0,Ethereum,yes,partial,tvl_defillama
31526,MOCA,Moca Network,other,Chain;NFT;Gaming;Identity;Metaverse,,0,0,,False,False,False,False,False,0,,False,0,10948.0,876.0,Ethereum,yes,not_started,ch2_holding(10948h) | ch3_governance | tvl_defillama
2080,MOD,Modum,other,,,0,0,,False,False,False,False,False,0,,False,0,12120.0,970.0,Ethereum,yes,not_started,ch2_holding(12120h) | ch3_governance | tvl_defillama
2441,MOF,Molecular Future,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
27659,MOG,Mog Coin,other,Meme,,0,0,,False,False,False,False,False,0,,False,0,57883.0,4631.0,Ethereum,yes,not_started,ch2_holding(57883h) | ch3_governance | tvl_defillama
33093,MOODENG,Moo Deng (moodengsol.com),other,Meme,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
155,MRC,microCoin,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
621,MRKT,FreeMarket,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
21178,MRS,Metars Genesis,other,NFT Marketplace,,0,0,,False,False,False,False,False,0,,False,0,,,BSC,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
1550,MSCN,Master Swiscoin,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
11461,MSOL,Marinade Staked SOL,other,Liquid Staking,,0,0,,False,False,False,False,False,0,,False,0,0.0,0.0,Ethereum,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
2711,MTC,DOC.COM,other,AI/Big Data;Payments,,0,0,,False,False,False,False,False,0,,False,0,22979.0,1838.0,Ethereum,yes,not_started,ch2_holding(22979h) | ch3_governance | tvl_defillama
6498,MTC,Metacoin,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1788,MTL,Metal DAO,other,Layer-2;Payments,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2497,MTN,Medicalchain,other,,,0,0,,False,False,False,False,False,0,,False,0,7409.0,593.0,Ethereum,yes,not_started,ch2_holding(7409h) | ch3_governance | tvl_defillama
4451,MTXLT,Tixl [old],other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
28412,MUBI,Multibit,other,Bridge;Interoperability,,0,0,,False,False,False,False,False,0,,False,0,18631.0,1490.0,Ethereum,yes,not_started,ch2_holding(18631h) | ch3_governance | tvl_defillama
17050,MULTI,Multichain,other,Bridge,,0,0,,False,False,False,False,False,0,,False,0,4215.0,337.0,Ethereum,yes,not_started,ch2_holding(4215h) | ch3_governance | tvl_defillama
30285,MUMU,Mumu the Bull (SOL),other,Meme,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
8502,MUSH,Mushroom,other,,,0,0,,False,False,False,False,False,0,,False,0,3426.0,274.0,Ethereum,yes,not_started,ch2_holding(3426h) | ch3_governance | tvl_defillama
17704,MV,GensoKishi Metaverse,other,Gaming,,18,1,ch2_holding,False,True,False,False,False,0,,True,52,1037.0,83.0,Ethereum,yes,complete,COMPLETE
4041,MX,MX Token,other,Exchange Token,,0,0,,False,False,False,False,False,0,,False,0,5044.0,404.0,Ethereum,yes,not_started,ch2_holding(5044h) | ch3_governance | tvl_defillama
3628,MXC,Moonchain,other,DePIN;IoT,,0,0,,False,False,False,False,False,0,,False,0,0.0,0.0,Ethereum,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
1902,MYB,MyBit,other,IoT,,12,1,ch2_holding,False,True,False,False,False,0,,False,0,1808.0,145.0,Ethereum,yes,partial,tvl_defillama
28382,MYRO,Myro,other,Meme,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1721,MYST,Mysterium,other,DePIN,,0,0,,False,False,False,False,False,0,,False,0,3353.0,268.0,Ethereum,yes,not_started,ch2_holding(3353h) | ch3_governance | tvl_defillama
12749,NAKA,Nakamoto Games,other,NFT;Gaming;Metaverse,,0,0,,False,False,False,False,False,0,,False,0,29121.0,2330.0,Polygon,yes,not_started,ch2_holding(29121h) | ch3_governance | tvl_defillama
2595,NANJ,NANJCOIN,other,,,0,0,,False,False,False,False,False,0,,False,0,13633.0,1091.0,Ethereum,yes,not_started,ch2_holding(13633h) | ch3_governance | tvl_defillama
267,NAS,Nas,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1908,NAS,Nebulas,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
321,NAUT,NautilusCoin,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2544,NCASH,Nitro Network,other,IoT,,0,0,,False,False,False,False,False,0,,False,0,,,Avalanche,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
1872,NDC,NEVERDIE,other,,,0,0,,False,False,False,False,False,0,,False,0,13455.0,1076.0,Ethereum,yes,not_started,ch2_holding(13455h) | ch3_governance | tvl_defillama
1955,NEBL,Neblio,coin,,unknown,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[unknown] | pq_nvtgl
32521,NEIRO,Neiro,other,Meme,,0,0,,False,False,False,False,False,0,,False,0,27962.0,2237.0,Ethereum,yes,not_started,ch2_holding(27962h) | ch3_governance | tvl_defillama
1811,NET,Nimiq Exchange Token,other,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
3788,NET,NEXT,other,Exchange Token,,23,1,ch2_holding,False,True,False,False,False,0,,False,0,223.0,18.0,Ethereum,yes,partial,tvl_defillama
